...1,election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
11250,Sen,VA,2012,Gravis Marketing,2012-09-09,437,43,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11251,Sen,VA,2012,Rasmussen,2012-08-23,600,45,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11252,Sen,VA,2012,PPP (D),2012-08-19,945,46,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11253,Sen,VA,2012,Rasmussen,2012-08-07,600,46,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11254,Sen,VA,2012,Quinnipiac/NYT/CBS,2012-08-06,297,48,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.95769401,47.04230599
11255,Sen,VA,2012,Rasmussen,2012-07-17,600,46,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11256,Sen,VA,2012,Quinnipiac,2012-07-16,390,44,46,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11257,Sen,VA,2012,PPP (D),2012-07-08,746,46,44,2012-11-06,NA,NA,NA,NA,RV,Automated Phone,NA,52.95769401,47.04230599
11258,Sen,VA,2012,We Ask America,2012-06-25,115,35,44,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11259,Sen,VA,2012,Quinnipiac,2012-06-04,243,44,43,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11260,Sen,VA,2012,Rasmussen,2012-06-03,600,46,44,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11261,Sen,VA,2012,NBC/Marist,2012-05-20,90,49,43,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11262,Sen,VA,2012,Washington Post,2012-05-02,1033,46,46,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11263,Sen,VA,2012,PPP (D),2012-04-29,779,46,45,2012-11-06,NA,NA,NA,NA,RV,Automated Phone,NA,52.95769401,47.04230599
11264,Sen,VA,2012,Rasmussen,2012-04-23,600,45,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11265,Sen,VA,2012,Roanoke College,2012-04-05,636,39,46,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11266,Sen,VA,2012,Rasmussen,2012-03-20,600,44,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11267,Sen,VA,2012,Quinnipiac,2012-03-18,56,47,44,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11268,Sen,VA,2012,NBC/Marist,2012-03-02,447,48,39,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11269,Sen,VA,2012,Roanoke College,2012-02-26,706,37,45,2012-11-06,NA,NA,NA,NA,A,Phone,NA,52.95769401,47.04230599
11270,Sen,VA,2012,Christopher Newport /Times Dispatch,2012-02-13,44,40,42,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11271,Sen,VA,2012,Quinnipiac,2012-02-06,352,45,44,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11272,Sen,VA,2012,Mason-Dixon,2012-01-18,724,46,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.95769401,47.04230599
11273,Sen,VA,2012,Quinnipiac,2011-12-19,136,42,44,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11274,Sen,VA,2012,PPP (D),2011-12-12,699,47,42,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11275,Sen,VA,2012,Quinnipiac,2011-10-09,319,45,44,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11276,Sen,VA,2012,Christopher Newport /Times Dispatch,2011-10-08,51,44,42,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11277,Sen,VA,2012,Rasmussen,2011-09-28,600,46,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11278,Sen,VA,2012,Roanoke College,2011-09-17,700,39,42,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.95769401,47.04230599
11279,Sen,VA,2012,Quinnipiac,2011-09-12,278,44,45,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11280,Sen,VA,2012,PPP (D),2011-07-24,600,46,43,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11281,Sen,VA,2012,Quinnipiac,2011-06-27,309,43,42,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11282,Sen,VA,2012,PPP (D),2011-05-08,646,46,44,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11283,Sen,VA,2012,Washington Post,2011-05-04,61,46,46,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.95769401,47.04230599
11284,Sen,VA,2012,Roanoke College,2011-03-30,489,32,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.95769401,47.04230599
11285,Sen,VA,2012,PPP (D),2011-02-27,623,47,47,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.95769401,47.04230599
11286,Sen,WA,2012,PPP (D),2012-11-03,1008,57,39,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11287,Sen,WA,2012,YouGov,2012-11-03,932,56,38,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,60.45099118,39.54900882
11288,Sen,WA,2012,University of Washington/KCTS9,2012-10-31,731,61,33,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,60.45099118,39.54900882
11289,Sen,WA,2012,University of Washington/KCTS9,2012-10-16,743,58,35,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,60.45099118,39.54900882
11290,Sen,WA,2012,Rasmussen,2012-10-14,600,52,37,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11291,Sen,WA,2012,YouGov,2012-10-11,756,55,36,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,60.45099118,39.54900882
11292,Sen,WA,2012,Rasmussen,2012-09-26,600,57,37,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11293,Sen,WA,2012,YouGov,2012-09-14,880,51,37,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,60.45099118,39.54900882
11294,Sen,WA,2012,SurveyUSA,2012-07-18,729,51,40,2012-11-06,NA,NA,NA,NA,RV,Mixed,NA,60.45099118,39.54900882
11295,Sen,WA,2012,PPP (D),2012-06-17,88,51,35,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11296,Sen,WA,2012,PPP (D),2012-02-19,236,51,36,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11297,Sen,WA,2012,SurveyUSA,2012-01-16,716,50,41,2012-11-06,NA,NA,NA,NA,LV,Mixed,NA,60.45099118,39.54900882
11298,Sen,WA,2012,SurveyUSA,2011-11-23,648,51,39,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,60.45099118,39.54900882
11299,Sen,WI,2012,PPP (D),2012-11-03,231,51,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11300,Sen,WI,2012,Angus-Reid,2012-11-03,532,50,48,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,52.85215033,47.14784967
11301,Sen,WI,2012,YouGov,2012-11-03,183,48,47,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,52.85215033,47.14784967
11302,Sen,WI,2012,We Ask America,2012-11-01,195,49,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11303,Sen,WI,2012,Wenzel Strategies (R-Citizens United),2012-10-31,89,45,47,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11304,Sen,WI,2012,Pulse Opinion Research/Let Freedom Ring (R),2012-10-30,27,47,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11305,Sen,WI,2012,Feldman (D-Baldwin),2012-10-30,895,48,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11306,Sen,WI,2012,Rasmussen,2012-10-29,847,48,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11307,Sen,WI,2012,NBC/WSJ/Marist,2012-10-29,82,48,47,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11308,Sen,WI,2012,St Norbert,2012-10-29,513,43,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11309,Sen,WI,2012,Marquette Law School,2012-10-28,221,47,43,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11310,Sen,WI,2012,Rasmussen,2012-10-25,600,47,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11311,Sen,WI,2012,Feldman (D-Baldwin),2012-10-21,896,49,44,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11312,Sen,WI,2012,Angus-Reid,2012-10-20,552,50,47,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,52.85215033,47.14784967
11313,Sen,WI,2012,Rasmussen,2012-10-18,600,46,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11314,Sen,WI,2012,NBC/WSJ/Marist,2012-10-17,40,49,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11315,Sen,WI,2012,Mason-Dixon,2012-10-17,724,47,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11316,Sen,WI,2012,Feldman (D-Baldwin),2012-10-16,895,48,44,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11317,Sen,WI,2012,Pulse Opinion Research/Let Freedom Ring (R),2012-10-15,27,47,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11318,Sen,WI,2012,Marquette Law School,2012-10-14,957,45,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11319,Sen,WI,2012,YouGov,2012-10-11,719,48,43,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,52.85215033,47.14784967
11320,Sen,WI,2012,Rasmussen,2012-10-09,600,51,47,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11321,Sen,WI,2012,Quinnipiac/NYT/CBS,2012-10-09,262,48,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11322,Sen,WI,2012,Pulse Opinion Research/Let Freedom Ring (R),2012-10-08,27,47,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11323,Sen,WI,2012,PPP (D),2012-10-06,1043,49,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11324,Sen,WI,2012,WPA Research (R-Now or Never PAC),2012-10-02,600,48,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11325,Sen,WI,2012,Marquette Law School,2012-09-30,978,48,44,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11326,Sen,WI,2012,We Ask America,2012-09-23,218,52,40,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11327,Sen,WI,2012,PPP (D),2012-09-19,935,49,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11328,Sen,WI,2012,NBC/WSJ/Marist,2012-09-18,1035,48,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11329,Sen,WI,2012,Rasmussen,2012-09-17,600,49,46,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11330,Sen,WI,2012,Quinnipiac/NYT/CBS,2012-09-17,327,47,47,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11331,Sen,WI,2012,Marquette Law School,2012-09-16,700,50,41,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11332,Sen,WI,2012,YouGov,2012-09-14,833,43,47,2012-11-06,NA,NA,NA,NA,LV,Internet,NA,52.85215033,47.14784967
11333,Sen,WI,2012,PPP (D-Democracy for America),2012-09-13,1029,48,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11334,Sen,WI,2012,Feldman (D-Baldwin),2012-09-12,895,50,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11335,Sen,WI,2012,Quinnipiac/NYT/CBS,2012-08-21,180,44,50,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11336,Sen,WI,2012,Marquette Law School,2012-08-19,675,41,50,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11337,Sen,WI,2012,PPP (D),2012-08-19,251,44,49,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11338,Sen,WI,2012,Rasmussen,2012-08-15,600,43,54,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11339,Sen,WI,2012,Quinnipiac/NYT/CBS,2012-08-06,306,47,47,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11340,Sen,WI,2012,Marquette Law School,2012-08-05,179,43,48,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11341,Sen,WI,2012,Rasmussen,2012-07-25,600,48,41,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11342,Sen,WI,2012,Marquette Law School,2012-07-08,905,41,45,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11343,Sen,WI,2012,PPP (D),2012-07-08,75,45,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11344,Sen,WI,2012,Marquette Law School,2012-06-16,693,41,49,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11345,Sen,WI,2012,Rasmussen,2012-06-12,600,36,52,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11346,Sen,WI,2012,DailyKos/PPP (D),2012-05-13,942,42,47,2012-11-06,NA,NA,NA,NA,RV,Automated Phone,NA,52.85215033,47.14784967
11347,Sen,WI,2012,Rasmussen,2012-05-09,600,38,50,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11348,Sen,WI,2012,DailyKos/PPP (D),2012-04-15,137,45,47,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11349,Sen,WI,2012,Rasmussen,2012-03-27,847,44,48,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11350,Sen,WI,2012,Rasmussen,2012-02-27,600,36,50,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11351,Sen,WI,2012,PPP (D),2012-02-26,983,46,45,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.85215033,47.14784967
11352,Sen,WI,2012,Marquette Law School,2012-02-19,813,42,48,2012-11-06,NA,NA,NA,NA,RV,Phone,NA,52.85215033,47.14784967
11353,Sen,WI,2012,Rasmussen,2011-10-26,600,42,49,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11354,Sen,WI,2012,PPP (D),2011-10-23,164,44,46,2012-11-06,NA,NA,NA,NA,LV,Phone,NA,52.85215033,47.14784967
11355,Sen,WI,2012,PPP (D),2011-08-14,925,42,50,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11356,Sen,WI,2012,PPP (D),2011-05-22,381,44,45,2012-11-06,NA,NA,NA,NA,LV,Automated Phone,NA,52.85215033,47.14784967
11357,Gov,AR,2010,Rasmussen Reports,2010-10-28,500,60,38,2010-11-02,10/28/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11358,Gov,AR,2010,CNN/Time,2010-10-19,809,62,35,2010-11-02,10/15/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11359,Gov,AR,2010,Mason-Dixon,2010-10-19,625,59,33,2010-11-02,10/15/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11360,Gov,AR,2010,Rasmussen Reports,2010-09-30,500,51,41,2010-11-02,9/30/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11361,Gov,AR,2010,Talk Business Poll,2010-09-28,588,49,35,2010-11-02,9/27/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11362,Gov,AR,2010,Reuters/Ipsos,2010-09-19,436,55,37,2010-11-02,9/17/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11363,Gov,AR,2010,Mason-Dixon,2010-09-14,625,54,33,2010-11-02,9/12/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11364,Gov,AR,2010,Rasmussen Reports,2010-08-18,500,53,33,2010-11-02,8/18/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11365,Gov,AR,2010,Rasmussen Reports,2010-07-20,500,50,40,2010-11-02,7/20/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11366,Gov,AR,2010,Reuters/Ipsos,2010-07-18,600,57,35,2010-11-02,7/16/10,NA,NA,NA,RV,NA,NA,65.68228106,34.31771894
11367,Gov,AR,2010,Talk Business Poll,2010-07-17,793,50,41,2010-11-02,7/17/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11368,Gov,AR,2010,Rasmussen Reports,2010-06-15,500,57,33,2010-11-02,6/15/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11369,Gov,AR,2010,Rasmussen Reports,2010-05-19,500,53,38,2010-11-02,5/19/10,NA,NA,NA,LV,NA,NA,65.68228106,34.31771894
11370,Gov,MD,2010,Rasmussen Reports,2010-10-24,750,42,52,2010-11-02,10/24/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11371,Gov,MD,2010,Washington Post,2010-10-22,1434,40,54,2010-11-02,10/19/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11372,Gov,MD,2010,Baltimore Sun/OpinionWorks,2010-10-20,798,38,52,2010-11-02,10/15/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11373,Gov,MD,2010,Gonzales Research,2010-10-16,816,42,47,2010-11-02,10/11/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11374,Gov,MD,2010,Rasmussen Reports,2010-10-04,750,41,49,2010-11-02,10/4/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11375,Gov,MD,2010,Washington Post,2010-09-26,730,41,52,2010-11-02,9/22/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11376,Gov,MD,2010,Rasmussen Reports,2010-09-15,750,47,50,2010-11-02,9/15/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11377,Gov,MD,2010,OpinionWorks,2010-08-18,600,41,47,2010-11-02,8/13/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11378,Gov,MD,2010,Rasmussen Reports,2010-08-17,750,47,47,2010-11-02,8/17/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11379,Gov,MD,2010,Gonzales Research,2010-07-21,807,42,45,2010-11-02,7/13/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11380,Gov,MD,2010,PPP (D),2010-07-12,569,42,45,2010-11-02,7/10/10,NA,NA,NA,RV,NA,NA,57.39041794,42.60958206
11381,Gov,MD,2010,Rasmussen Reports,2010-07-08,500,47,46,2010-11-02,7/8/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11382,Gov,MD,2010,Magellan Strategies (R),2010-06-29,752,46,43,2010-11-02,6/29/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11383,Gov,MD,2010,Rasmussen Reports,2010-06-08,500,45,45,2010-11-02,6/8/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11384,Gov,MD,2010,Washington Post,2010-05-06,851,41,49,2010-11-02,5/3/10,NA,NA,NA,RV,NA,NA,57.39041794,42.60958206
11385,Gov,MD,2010,Rasmussen Reports,2010-04-20,500,44,47,2010-11-02,4/20/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11386,Gov,MD,2010,Rasmussen Reports,2010-02-23,500,43,49,2010-11-02,2/23/10,NA,NA,NA,LV,NA,NA,57.39041794,42.60958206
11387,Gov,MD,2010,Gonzales Research,2010-01-17,816,39,48,2010-11-02,1/13/10,NA,NA,NA,RV,NA,NA,57.39041794,42.60958206
11388,Gov,NY,2010,Siena,2010-10-30,603,58,33,2010-11-02,10/27/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11389,Gov,NY,2010,Marist,2010-10-28,415,56,37,2010-11-02,10/26/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11390,Gov,NY,2010,SurveyUSA,2010-10-28,544,55,33,2010-11-02,10/25/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11391,Gov,NY,2010,Quinnipiac,2010-10-24,672,55,35,2010-11-02,10/18/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11392,Gov,NY,2010,Marist,2010-10-20,505,60,37,2010-11-02,10/18/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11393,Gov,NY,2010,Rasmussen Reports,2010-10-19,500,51,37,2010-11-02,10/19/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11394,Gov,NY,2010,Siena,2010-10-18,647,63,26,2010-11-02,10/14/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11395,Gov,NY,2010,SurveyUSA,2010-10-13,633,59,33,2010-11-02,10/11/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11396,Gov,NY,2010,SurveyUSA,2010-10-07,627,57,34,2010-11-02,10/5/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11397,Gov,NY,2010,CNN/Time,2010-10-05,585,55,41,2010-11-02,10/1/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11398,Gov,NY,2010,Quinnipiac,2010-10-05,1141,55,37,2010-11-02,10/1/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11399,Gov,NY,2010,Siena,2010-10-04,636,56,32,2010-11-02,10/3/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11400,Gov,NY,2010,PPP (D),2010-10-03,592,53,38,2010-11-02,10/1/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11401,Gov,NY,2010,Marist,2010-09-29,591,53,38,2010-11-02,9/27/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11402,Gov,NY,2010,Marist*,2010-09-22,617,52,33,2010-11-02,9/19/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11403,Gov,NY,2010,SurveyUSA,2010-09-21,527,49,40,2010-11-02,9/20/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11404,Gov,NY,2010,Siena*,2010-09-21,801,57,24,2010-11-02,9/16/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11405,Gov,NY,2010,Quinnipiac,2010-09-20,751,49,43,2010-11-02,9/16/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11406,Gov,NY,2010,Rasmussen Reports,2010-09-16,500,54,38,2010-11-02,9/16/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11407,Gov,NY,2010,Quinnipiac,2010-08-29,1497,60,23,2010-11-02,8/23/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11408,Gov,NY,2010,Siena,2010-08-16,788,60,27,2010-11-02,8/9/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11409,Gov,NY,2010,Quinnipiac,2010-07-26,1165,55,25,2010-11-02,7/20/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11410,Gov,NY,2010,Rasmussen Reports,2010-07-20,500,58,29,2010-11-02,7/20/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11411,Gov,NY,2010,Siena,2010-07-12,760,64,23,2010-11-02,7/6/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11412,Gov,NY,2010,Rasmussen Reports,2010-06-24,500,55,25,2010-11-02,6/24/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11413,Gov,NY,2010,Quinnipiac,2010-06-20,1592,59,23,2010-11-02,6/15/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11414,Gov,NY,2010,Siena,2010-06-09,808,60,23,2010-11-02,6/7/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11415,Gov,NY,2010,Siena,2010-05-20,905,65,22,2010-11-02,5/17/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11416,Gov,NY,2010,Marist,2010-05-05,686,67,22,2010-11-02,5/3/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11417,Gov,NY,2010,Rasmussen Reports,2010-04-27,500,55,25,2010-11-02,4/27/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11418,Gov,NY,2010,Siena,2010-04-15,806,64,19,2010-11-02,4/12/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11419,Gov,NY,2010,Quinnipiac,2010-04-11,1381,60,24,2010-11-02,4/6/10,NA,NA,NA,RV,NA,NA,65.27632951,34.72367049
11420,Gov,NY,2010,Rasmussen Reports,2010-03-29,500,51,28,2010-11-02,3/29/10,NA,NA,NA,LV,NA,NA,65.27632951,34.72367049
11421,Gov,CA,2010,PPP (D),2010-10-31,882,51,46,2010-11-02,10/29/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11422,Gov,CA,2010,SurveyUSA,2010-10-31,587,48,37,2010-11-02,10/26/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11423,Gov,CA,2010,Rasmussen Reports,2010-10-27,750,49,45,2010-11-02,10/27/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11424,Gov,CA,2010,CNN/Time,2010-10-26,888,51,44,2010-11-02,10/20/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11425,Gov,CA,2010,Field,2010-10-26,1092,49,39,2010-11-02,10/14/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11426,Gov,CA,2010,SurveyUSA,2010-10-25,594,46,38,2010-11-02,10/21/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11427,Gov,CA,2010,Suffolk University,2010-10-24,600,50,42,2010-11-02,10/21/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11428,Gov,CA,2010,FOX News/POR-Rasmussen,2010-10-23,1000,50,41,2010-11-02,10/23/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
11429,Gov,CA,2010,PPP (D),2010-10-23,622,53,42,2010-11-02,10/21/10,NA,NA,NA,LV,NA,NA,56.81098205,43.18901795
